std_smiles,heavy_atom_count,pains_alert_count,pains_alert_names,smiles,name,source_id
CC(C)c1cccc(C(C)C)c1NC(=O)C1c2ccccc2COc2ccc(Br)cc21,31.0,0.0,,CC(C)c1cccc(C(C)C)c1NC(=O)C1c2ccccc2COc2ccc(Br)cc21,KF 17828,B150048-073
Cn1ccc2cc(N(C(=O)c3cc(-c4cc(Cl)ccc4C(=O)N4Cc5ccccc5C[C@H]4CN4CCOCC4)n4c3CCCC4)c3ccc(O)cc3)ccc21,55.0,0.0,,Cn1ccc2cc(N(C(=O)c3cc(-c4cc(Cl)ccc4C(=O)N4Cc5ccccc5C[C@H]4CN4CCOCC4)n4c3CCCC4)c3ccc(O)cc3)ccc21,BCL-201,S150127-014-1
CCNC(C)Cc1cccc(SC(F)(F)F)c1,17.0,0.0,,CCNC(C)Cc1cccc(SC(F)(F)F)c1,TIFLOREX,B140306-093-A1
Nc1nc(N)c2nc(CN3CCSc4cc(C(=O)NC(CCCC(=O)O)C(=O)O)ccc43)cnc2n1,36.0,0.0,,Nc1nc(N)c2nc(CN3CCSc4cc(C(=O)N[C@@H](CCCC(=O)O)C(=O)O)ccc43)cnc2n1,MX-68,B150240-37-1
CC(C)(CO)NCC(=O)N1C[C@@H](F)CC1C(=O)c1nnc(C(C)(C)C)o1,26.0,0.0,,CC(C)(CO)NCC(=O)N1C[C@@H](F)C[C@H]1C(=O)c1nnc(C(C)(C)C)o1,LC-150133,CBR-HVAC-09464
Cc1cc(N2CC=C(C(N)=O)CC2)c2cccc(-c3ccc(Cl)cc3Cl)c2n1,28.0,0.0,,Cc1cc(N2CC=C(C(N)=O)CC2)c2cccc(-c3ccc(Cl)cc3Cl)c2n1,CRA-0450,CBR-HVAC-08478
CC(C)(N)c1ccc(C(F)(F)C(F)(F)c2ccccc2)cc1,22.0,0.0,,CC(C)(N)c1ccc(C(F)(F)C(F)(F)c2ccccc2)cc1,MK-251,CBR-HVAC-08056
COc1cc(CCN(C)CCCNC(=O)C/C=C/c2ccc(-n3ccnc3)cc2)cc(OC)c1,34.0,0.0,,COc1cc(CCN(C)CCCNC(=O)C/C=C/c2ccc(-n3ccnc3)cc2)cc(OC)c1,E 4080,CBR-HVAC-10497
CC(C)CCC(O)[C@H](CC1CCCCC1)NC(=O)C(Cc1c[nH]cn1)N(C)C(=O)C(Cc1ccccc1)OC(=O)N(C)CCN(C)C(=O)N1CCOCC1,54.0,0.0,,CC(C)CCC(O)[C@H](CC1CCCCC1)NC(=O)C(Cc1cnc[nH]1)N(C)C(=O)[C@H](Cc1ccccc1)OC(=O)N(C)CCN(C)C(=O)N1CCOCC1,FR-115906,CBR-HVAC-04339
CCCCC(CN(O)C=O)C(=O)N1CCCC1C(=O)Nc1ccc(F)c[n+]1[O-],28.0,0.0,,CCCC[C@H](CN(O)C=O)C(=O)N1CCC[C@H]1C(=O)Nc1ccc(F)c[n+]1[O-],LBM-415,CBR-HVAC-05987
COc1ccc2c(c1)C(O)(CCCN(C)C)c1ccccc1S2,23.0,0.0,,COc1ccc2c(c1)C(O)(CCCN(C)C)c1ccccc1S2,MEPROTIXOL,CBR-HVAC-08613
CC1(C)C=C(c2cccc[n+]2[O-])c2cc(C(F)(F)C(F)(F)F)ccc2C1=O,27.0,0.0,,CC1(C)C=C(c2cccc[n+]2[O-])c2cc(C(F)(F)C(F)(F)F)ccc2C1=O,UR-8328,CBR-HVAC-10615
CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(=O)OC/C=C(\C)CCC=C(C)C,29.0,0.0,,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(=O)OC/C=C(\C)CCC=C(C)C,GEFARNATE,A13666
COc1cccc2[nH]c3c4c(c5c(O)n(CN6CCN(C)CC6)c(O)c5c3c12)CC=C4,31.0,0.0,,COc1cccc2[nH]c3c4c(c5c(c3c12)C(=O)N(CN1CCN(C)CC1)C5=O)CCC4,CEP-9722,CBR-HVAC-11872M1
CCS(=O)(=O)NC1CC2(C)OC1(C)c1c2c(O)n(-c2ccc(C#N)c(C(F)(F)F)c2)c1O,32.0,0.0,,CCS(=O)(=O)NC1CC2(C)OC1(C)C1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C12,BMS-641988,CBR-HVAC-06456
C[N+](C)(C)CCOP(=O)([O-])OCCCCCCCCCCCCCCCCCCc1ccc(I)cc1,36.0,0.0,,C[N+](C)(C)CCOP(=O)([O-])OCCCCCCCCCCCCCCCCCCc1ccc(I)cc1,CLR-1404,CBR-HVAC-07662
C[C@@H](c1ccc(-c2ccn(C)c(=O)c2)cc1)N1CC[C@](CC(C)(C)O)(c2ccccc2)OC1=O,34.0,0.0,,C[C@@H](c1ccc(-c2ccn(C)c(=O)c2)cc1)N1CC[C@](CC(C)(C)O)(c2ccccc2)OC1=O,BI135585,CBR-HVAC-12025
COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1,30.0,0.0,,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1,Anlotinib dihydrochloride,CBR-HVAC-12190
COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCCCC(=O)O[C@H]2CN3CCC2CC3)C[C@@H]1OC,37.0,0.0,,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCCCC(=O)O[C@H]2CN3CCC2CC3)C[C@@H]1OC,Naronapride,CBR-HVAC-06042
COc1cccc2[nH]c3c4c(c5c(O)[nH]c(O)c5c3c12)=CCC=4,23.0,0.0,,COc1cccc2[nH]c3c4c(c5c(c3c12)C(=O)NC5=O)CCC4,CEP-8983,CBR-HVAC-11872
Cc1c(Cl)cccc1S(=O)(=O)Nc1nc(CCN2CCOCC2=O)cs1,26.0,0.0,,Cc1c(Cl)cccc1S(=O)(=O)Nc1nc(CCN2CCOCC2=O)cs1,BVT-3498,KB-271635
COc1ccc(C(=O)NCCCCN2CCN(c3csc4cc(C(F)(F)F)ccc34)CC2)cc1,34.0,0.0,,COc1ccc(C(=O)NCCCCN2CCN(c3csc4cc(C(F)(F)F)ccc34)CC2)cc1,HMR-2554,P662C-J01901-079
CCOC(=O)c1cc(OC)ccc1O,14.0,0.0,,CCOC(=O)c1cc(OC)ccc1O,,P662A-J01887-131
O=c1[nH]c2cc3cc(OCCCCNC4CCCCC4)ccc3nc2[nH]1,26.0,0.0,,O=c1[nH]c2cc3cc(OCCCCNC4CCCCC4)ccc3nc2[nH]1,BMY 21190,J662D-Z01064-097
CN(c1ccc(Cl)cc1)c1cc[n+](Cc2ccc(-c3ccc(C[n+]4ccc(N(C)c5ccc(Cl)cc5)c5ccccc54)cc3)cc2)c2ccccc12,52.0,0.0,,CN(c1ccc(Cl)cc1)c1cc[n+](Cc2ccc(-c3ccc(C[n+]4ccc(N(C)c5ccc(Cl)cc5)c5ccccc54)cc3)cc2)c2ccccc12,TCD-717,21518
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)OCCCCO[N+](=O)[O-],27.0,0.0,,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)OCCCCO[N+](=O)[O-],HCT-6015,P662C-J01906-105
C[C@@H]1c2ccccc2CCN1C(=O)c1cc2ncc(Br)cn2n1,23.0,0.0,,C[C@@H]1c2ccccc2CCN1C(=O)c1cc2ncc(Br)cn2n1,MRZ-8456,P662C-J01906-139-PK1
O=C(OCCCc1ccccc1)c1ccccc1,18.0,0.0,,O=C(OCCCc1ccccc1)c1ccccc1,,P662A-J01887-113
O=C(O)c1ccccc1C(=O)N1CCSC1,16.0,0.0,,O=C(O)c1ccccc1C(=O)N1CCSC1,Nesosteine sodium,P662A-Z01052-043
CCNCCS(=O)(=O)NCC1(c2ccccc2)SC(=NC(=O)C(C)(C)C)NN1C(=O)C(C)(C)C,34.0,0.0,,CCNCCS(=O)(=O)NCC1(c2ccccc2)SC(NC(=O)C(C)(C)C)=NN1C(=O)C(C)(C)C,litronesib,J662D-A00717-017-Rac
C[C@H]1c2ccccc2CCN1C(=O)c1cc2ncc(Br)cn2n1,23.0,0.0,,C[C@H]1c2ccccc2CCN1C(=O)c1cc2ncc(Br)cn2n1,MRZ-8456,P662C-J01906-139-PK2
CN(Cc1cc(Br)cc(Br)c1NC(=O)C(CSSCC(NC(=O)OCc1ccccc1)C(=O)Nc1c(Br)cc(Br)cc1CN(C)C1CCCCC1)NC(=O)OCc1ccccc1)C1CCCCC1,68.0,0.0,,CN(Cc1cc(Br)cc(Br)c1NC(=O)[C@H](CSSC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1c(Br)cc(Br)cc1CN(C)C1CCCCC1)NC(=O)OCc1ccccc1)C1CCCCC1,Cistinexine,J662D-A00717-021
O=C(Nc1ccc(Cl)c(COc2cccnc2)c1)c1cc(F)cc(N2CCOCC2)c1,31.0,0.0,,O=C(Nc1ccc(Cl)c(COc2cccnc2)c1)c1cc(F)cc(N2CCOCC2)c1,AT-1731,P662C-J01885-119
CCCC(=O)c1cnc2c(OCC[S+](C)[O-])cccc2c1Nc1ccccc1C,29.0,0.0,,CCCC(=O)c1cnc2c(OCCS(C)=O)cccc2c1Nc1ccccc1C,H-335/25,J662D-Z01064-091
C[C@]12C=CC[C@H]1[C@H]1CCC3=C[C@@H](O)CC[C@@]3(C)[C@H]1CC2,20.0,0.0,,C[C@]12C=CC[C@H]1[C@H]1CCC3=C[C@@H](O)CC[C@@]3(C)[C@H]1CC2,Aloradine,J662B-Z01032-099
CCOC(=O)C(=O)Nc1cc(C)c(Oc2ccc(O)c(C(O)c3ccc(F)cc3)c2)c(C)c1,33.0,0.0,,CCOC(=O)C(=O)Nc1cc(C)c(Oc2ccc(O)c(C(O)c3ccc(F)cc3)c2)c(C)c1,Axitirome,J662A-J01897-123
COc1ccc(C2CC(c3ccncc3)C(C)(C)N2)cc1,21.0,0.0,,COc1ccc(C2CC(c3ccncc3)C(C)(C)N2)cc1,Ro-11-4337,P662C-J01906-029
CCCCCCCCCCCCCCCC=O,17.0,0.0,,CCCCCCCCCCCCCCCC=O,palmitoyl collagenic acid,P662A-J01887-121
CCOc1cccc(C2(N3CCN(c4ccccc4)CC3)CCC(C)CC2)c1,28.0,0.0,,CCOc1cccc(C2(N3CCN(c4ccccc4)CC3)CCC(C)CC2)c1,CP-422935,P662C-J01906-137
CS(=O)(=O)c1cccc(S(=O)(=O)NO)c1,15.0,0.0,,CS(=O)(=O)c1cccc(S(=O)(=O)NO)c1,CXL-1427,J662A-Z01055-063
CC1(C)C=C(c2cccc[n+]2[O-])c2cc(Cl)c(Cl)cc2OC1,22.0,0.0,,CC1(C)C=C(c2cccc[n+]2[O-])c2cc(Cl)c(Cl)cc2OC1,LM 3339,J662D-Z01082-035
CN1CCN(c2ccc3[nH]c(-c4c(N)c5c(F)cccc5[nH]c4=O)nc3c2)CC1,29.0,0.0,,CN1CCN(c2ccc3nc(-c4c(O)nc5cccc(F)c5c4N)[nH]c3c2)CC1,,ANW-60941
CC1(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)OCc2ccccc2-n2cccc21,32.0,0.0,,CC1(CN2CCC(n3c(O)nc4ccccc43)CC2)OCc2ccccc2-n2cccc21,,1252
CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,33.0,0.0,,CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)[nH]cnc-4n3)cc2)CC1,,FT-0660375
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,28.0,0.0,,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,U-62066; 2016-06-07: SPIRADOLINE,127647889
O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,29.0,0.0,,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,(E)-Daporinad; 2016-06-07: APO-866,HY-50876
O=C(Nc1c(Cl)cncc1Cl)C(=O)c1cn(Cc2ccc(F)cc2)c2ccc(O)cc12,31.0,0.0,,O=C(Nc1c(Cl)cncc1Cl)C(=O)c1cn(Cc2ccc(F)cc2)c2ccc(O)cc12,2016-06-07: GW 842470,CBR-HVAC-05067
C#CCN(C)CC1=Cc2ccccc2Oc2ccccc21,21.0,0.0,,C#CCN(C)CC1=Cc2ccccc2Oc2ccccc21,2016-06-07: OMIGAPIL,DIV 00075
Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1,34.0,0.0,,Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1,2016-06-07: SR 144528,SP-0017442-151
CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,30.0,0.0,,CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,2016-06-07: AAE581,A254787
CNC(=O)c1cccc(NCC(=O)NCCc2ccc(OC)c(OC)c2)c1,27.0,0.0,,CNC(=O)c1cccc(NCC(=O)NCCc2ccc(OC)c(OC)c2)c1,2016-06-07: ECABAPIDE,Z52799962
CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,37.0,0.0,,CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,2016-06-07: AMG-232,HY-12296
CCC(Cc1ccccc1)c1cc(=O)c(C(CC)c2ccccc2)c(O)o1,27.0,0.0,,CCC(Cc1ccccc1)c1cc(O)c(C(CC)c2ccccc2)c(=O)o1,U-96988,SP-16104-073
[O-][n+]1cccc2c1Nc1ccc(F)cc1C2(OCC1CC1)C(F)(F)F,25.0,0.0,,[O-][n+]1cccc2c1Nc1ccc(F)cc1C2(OCC1CC1)C(F)(F)F,DPC-A78277,SP-17718-075
C[C@]1(C(=O)N2CCOCC2)CO[C@H](c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)OC1,33.0,0.0,,C[C@]1(C(=O)N2CCOCC2)CO[C@H](c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)OC1,RPR 200765A,SP-16708-057-P2
NC(=O)c1c(NC(=O)Nc2ccc3c(c2)OCO3)sc2c(Cl)c(O)ccc12,27.0,0.0,,NC(=O)c1c(NC(=O)Nc2ccc3c(c2)OCO3)sc2c(Cl)c(O)ccc12,VI-16315,SP-17718-078
Nc1cccc(CN2C(=O)N(Cc3cccc(N)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1,40.0,0.0,,Nc1cccc(CN2C(=O)N(Cc3cccc(N)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1,MOZENAVIR,SP-16703-091
COc1cc2ncnc(N3CCN(C(=O)OCC(C)C)CC3)c2cc1OC,27.0,0.0,,COc1cc2ncnc(N3CCN(C(=O)OCC(C)C)CC3)c2cc1OC,PIQUIZIL,SP-16109-096
CNc1nc(-c2cccc(NC(=O)c3ccc(C(=O)OC)cc3)c2)c2cc(OC)c(OC)cc2n1,35.0,0.0,,CNc1nc(-c2cccc(NC(=O)c3ccc(C(=O)OC)cc3)c2)c2cc(OC)c(OC)cc2n1,E6005,SP-12910-048-A
N=C(N)c1ccc2cc(OC(=O)c3ccc(CNC(=O)CCCC(=O)O)o3)ccc2c1,31.0,0.0,,N=C(N)c1ccc2cc(OC(=O)c3ccc(CNC(=O)CCCC(=O)O)o3)ccc2c1,TO-195,SP-16114-078
COc1c(C(C)C(=O)SC(C)C(=O)NCC(=O)O)ccc2ccccc12,26.0,0.0,,COc1c(C(C)C(=O)S[C@@H](C)C(=O)NCC(=O)O)ccc2ccccc12,NXTHIO,SP-16091-050
C[C@]1(C(=O)N2CCOCC2)CO[C@@H](c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)OC1,33.0,0.0,,C[C@]1(C(=O)N2CCOCC2)CO[C@@H](c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)OC1,RPR 200765A,SP-16708-057-P1
O=C(O)COc1ccc(CCNS(=O)(=O)c2ccccc2)cc1,23.0,0.0,,O=C(O)COc1ccc(CCNS(=O)(=O)c2ccccc2)cc1,Sulotroban,SP-16254-025
CCN(O)CCc1ccc2c(c1)C(=O)c1ccccc1CO2,22.0,0.0,,CCN(O)CCc1ccc2c(c1)C(=O)c1ccccc1CO2,P 8892,SP-16323-006
NC(=O)c1cnc2n1CCc1ccccc1C21CCNCC1,22.0,0.0,,NC(=O)c1cnc2n1CCc1ccccc1C21CCNCC1,Vapitadine hydrochloride,SP-16111-093
CCN(C)c1nc2ccc(C(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,41.0,0.0,,CCN(C)c1nc2ccc(C(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,TMC-558445,SP-16094-080
CCNC(=O)NCCCOc1cccc(CN2CCCCC2)c1,23.0,0.0,,CCNC(=O)NCCCOc1cccc(CN2CCCCC2)c1,Dalcotidine,SP-16254-023
COCCOCCNCC1COc2ccccc2O1,19.0,0.0,,COCCOCCNCC1COc2ccccc2O1,AMBENOXAN,SP-16024-095
CCCCCCCCOc1ccccc1CC(=O)NC(Cc1ccccc1)c1ccccc1,33.0,0.0,,CCCCCCCCOc1ccccc1CC(=O)NC(Cc1ccccc1)c1ccccc1,FR 129169,SP-16123-027
CCCCN(CCCC)CC(O)c1cc(-c2ccc(C(F)(F)F)cc2)nc(-c2ccc(C(F)(F)F)cc2)c1,38.0,0.0,,CCCCN(CCCC)CC(O)c1cc(-c2ccc(C(F)(F)F)cc2)nc(-c2ccc(C(F)(F)F)cc2)c1,,SP-16254-007
Cn1nnnc1C(/C=C/C(O)CC(O)CC(=O)O)=C(c1ccc(F)cc1)c1ccc(F)cc1,33.0,0.0,,Cn1nnnc1C(/C=C/C(O)CC(O)CC(=O)O)=C(c1ccc(F)cc1)c1ccc(F)cc1,BMY-21950,SP-16126-017
COc1cc(NC(=O)C2CC2)c(Cl)cc1C(=O)N[C@@H]1CCN(Cc2ccccc2)C1,30.0,0.0,,COc1cc(NC(=O)C2CC2)c(Cl)cc1C(=O)N[C@@H]1CCN(Cc2ccccc2)C1,YM 43611,SP-16122-023
O=C(Nc1c(Cl)cncc1Cl)C(=O)c1cn(Cc2ccc(F)cc2)c2ncccc12,30.0,0.0,,O=C(Nc1c(Cl)cncc1Cl)C(=O)c1cn(Cc2ccc(F)cc2)c2ncccc12,Ronomilast,SP-17718-081
COC(=O)C1=C(C)N=C(C)C(C(=O)OC/C=C/c2ccc(Cn3ccnc3)cc2)C1c1cccc([N+](=O)[O-])c1,39.0,0.0,,COC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccc(Cn3ccnc3)cc2)C1c1cccc([N+](=O)[O-])c1,F 0401,SP-16110-095
Cc1c(-c2cccnc2)n(CCCCCCCC(=O)O)c2ccccc12,26.0,0.0,,Cc1c(-c2cccnc2)n(CCCCCCCC(=O)O)c2ccccc12,CGS 12970,SP-16109-095
COc1ccc(CCC(C)NCC(O)c2ccc(O)c([S+](C)[O-])c2)cc1,26.0,0.0,,COc1ccc(CCC(C)NCC(O)c2ccc(O)c(S(C)=O)c2)cc1,Sulfinalol,B150237-017
CN(CCO)C(=O)c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1,36.0,0.0,,CN(CCO)C(=O)c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1,AZD-7268,B160098-022-P1
CN(C)C[C@]1(c2ccc(Cl)c(Cl)c2)CC[C@](C)(O)CC1,20.0,0.0,,CN(C)C[C@]1(c2ccc(Cl)c(Cl)c2)CC[C@](C)(O)CC1,5920248,B140397-097
CCN(CC)CCNc1ccc(CNC=O)c2sc3ccc(OC)cc3c(=O)c12,29.0,0.0,,CCN(CC)CCNc1ccc(CNC=O)c2sc3ccc(OC)cc3c(=O)c12,SR-271425,B160085-008
Cc1cc(C)c(NC(=O)C[C@H](CC(=O)O)c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1,39.0,0.0,,Cc1cc(C)c(NC(=O)C[C@H](CC(=O)O)c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1,itriglumide,S150100-24
COc1ccc(CNc2nnc(N3CCC(O)CC3)c3ccc(C#N)cc23)cc1Cl,30.0,0.0,,COc1ccc(CNc2nnc(N3CCC(O)CC3)c3ccc(C#N)cc23)cc1Cl,E-8010,B160107-019
N#CN=C(N)NCCCCCCN=C(N)N=C(N)NCCCCCCN,26.0,0.0,,N#CNC(=N)NCCCCCCNC(=N)NC(=N)NCCCCCCN,SA905,S150132-025
FC(F)(F)c1cc(Br)cc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,29.0,0.0,,FC(F)(F)c1cc(Br)cc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,CGP-84738,SP-16251-038
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,23.0,0.0,,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,Flunitrazepam,SP-16174-029
COc1ccc(-n2nc(C(F)F)cc2-c2ccc([S+](C)[O-])cc2)cc1,25.0,0.0,,COc1ccc(-n2nc(C(F)F)cc2-c2ccc(S(C)=O)cc2)cc1,FR-140423,SP-16104-083
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC(C)C(C)=O,24.0,0.0,,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC(C)C(C)=O,Batanopride hydrochloride,SP-16656-008
COc1cccc(-c2c(C)n(Cc3c(F)cccc3F)c(=O)n(C[C@H](N)c3ccccc3)c2=O)c1F,36.0,0.0,,COc1cccc(-c2c(C)n(Cc3c(F)cccc3F)c(=O)n(C[C@H](N)c3ccccc3)c2=O)c1F,NBI-42902,SP-16159-018
O=C(Nc1ccc(C2CCN(C(C(=O)O)c3ccccc3)CC2)cc1)c1ccccc1-c1ccc(C(F)(F)F)cc1,41.0,0.0,,O=C(Nc1ccc(C2CCN([C@@H](C(=O)O)c3ccccc3)CC2)cc1)c1ccccc1-c1ccc(C(F)(F)F)cc1,metabolite of Usistapide,SP-14559-019-P1
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)C(OCCO)c2cc3ccccc3nc2-1,30.0,0.0,,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)C(OCCO)c2cc3ccccc3nc2-1,DRF-1042,SP-12709-102
C[C@]12C[C@H]3S[C@H]3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,21.0,0.0,,C[C@]12C[C@H]3S[C@H]3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,EPITIOSTANOL,SP-16133-060
CSc1ccc(Oc2ccc(S(N)(=O)=O)cc2CN(C)C)cc1,23.0,0.0,,CSc1ccc(Oc2ccc(S(N)(=O)=O)cc2CN(C)C)cc1,"UK-390,957",SP-16125-040
O=C1CN2CCOC2(c2ccccc2F)c2cc(Cl)ccc2N1CCO,26.0,0.0,,O=C1CN2CCOC2(c2ccccc2F)c2cc(Cl)ccc2N1CCO,FLUTAZOLAM,SP-16091-091
O=C(O)c1cc(NCCc2ccc(C(F)(F)F)cc2)ccc1O,23.0,0.0,,O=C(O)c1cc(NCCc2ccc(C(F)(F)F)cc2)ccc1O,AAD-2004,SP-16093-039
CCCCN1C[C@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@H]1COC(=O)CCC,35.0,0.0,,CCCCN1C[C@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@H]1COC(=O)CCC,SC-49483,SP-16098-094
CCN(CC)CCOc1cccc(-c2cn3c(n2)sc2ccccc23)c1,26.0,0.0,,CCN(CC)CCOc1cccc(-c2cn3c(n2)sc2ccccc23)c1,YM-201627,SP-16118-056
CC(C(=O)O)c1ccc2oc(-c3ccc(F)cc3)nc2c1,21.0,0.0,,CC(C(=O)O)c1ccc2oc(-c3ccc(F)cc3)nc2c1,FLUNOXAPROFEN,SP-16705-073
CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,29.0,0.0,,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,ACETOPHENAZINE MALEATE,SP-16124-024
O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1,39.0,0.0,,O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1,Glycerol phenylbutyrate,SP-17637-008
CCC[C@@H](NC(=O)N1C(=O)C(CC)(CC)[C@@H]1Oc1ccc(CC(=O)O)cc1)c1ccc(C)cc1,34.0,0.0,,CCC[C@@H](NC(=O)N1C(=O)C(CC)(CC)[C@@H]1Oc1ccc(CC(=O)O)cc1)c1ccc(C)cc1,L-680833,SP-16024-094
Cc1ccc2cc(C(=O)NC3(C(=O)NC(Cc4ccccc4)C(=O)NCC4CCN(CC5CCOCC5)CC4)CCCC3)sc2c1,46.0,0.0,,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@H](Cc4ccccc4)C(=O)NCC4CCN(CC5CCOCC5)CC4)CCCC3)sc2c1,Ibodutant,SP-16129-051
CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,32.0,0.0,,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,BMS-911543,SP-16863-005
OCCOCCOCCN1CCC(=C(c2ccccc2)c2ccccc2)CC1,28.0,0.0,,OCCOCCOCCN1CCC(=C(c2ccccc2)c2ccccc2)CC1,Pipoxizine,SP-16252-066
CNC(=O)COc1ccccc1OCC(O)CNC(C)(C)C,22.0,0.0,,CNC(=O)COc1ccccc1OCC(O)CNC(C)(C)C,Cetamolol hydrochloride,SP-16644-006
O=C(O)CCCCCCNC(=O)C(CS)Cc1ccccc1,22.0,0.0,,O=C(O)CCCCCCNC(=O)C(CS)Cc1ccccc1,SQ-29072,SP-16104-089
CC(=O)OCC(=O)Nc1cc(C#N)cc(NC(=O)COC(C)=O)c1Cl,25.0,0.0,,CC(=O)OCC(=O)Nc1cc(C#N)cc(NC(=O)COC(C)=O)c1Cl,Acreozast,SP-16648-007
c1cc(OCCCc2nn[nH]n2)cc(OCc2ccc3ccccc3n2)c1,27.0,0.0,,c1cc(OCCCc2nnn[nH]2)cc(OCc2ccc3ccccc3n2)c1,RG-7152,SP-16027-060
CCC(=O)NS(=O)(=O)c1ccc(NC(=O)COc2ccc(Cl)cc2C(=O)c2cc(Cl)cc(C#N)c2)c(C)c1,38.0,0.0,,CCC(=O)NS(=O)(=O)c1ccc(NC(=O)COc2ccc(Cl)cc2C(=O)c2cc(Cl)cc(C#N)c2)c(C)c1,GW-5634,SP-16119-049
